_id,Incident Type,Date & Time Occurred Start,Date & Time Occurred End,Criminal Offense,Date & Time Reported,Location,Common Name,Disposition
2014-00002181,Public Service,"December 27, 2014 at 2:05:00 PM","December 27, 2014 at 2:12:00 PM",,"December 27, 2014 at 2:18:00 PM",2705 ASHLAND AVE,McGaw Hall,Closed
2014-00002182,Service to Other Agency,"December 26, 2014 at 6:00:00 PM","December 26, 2014 at 6:20:00 PM",,"December 27, 2014 at 6:34:09 PM",1500 CENTRAL ST,,Referred to Evanston PD
2014-00002183,Public Service,"December 28, 2014 at 1:31:00 AM","December 28, 2014 at 1:45:00 AM",,"December 28, 2014 at 1:59:47 AM",1621 CHICAGO AVE,,Closed
2014-00002184,"Accident, personal injury","December 29, 2014 at 12:03:00 PM","December 29, 2014 at 12:20:00 PM",,"December 29, 2014 at 12:07:49 PM",2705 ASHLAND AVE,McGaw Hall,Closed
2014-00002186,"Accident, all other","December 29, 2014 at 3:20:00 PM","December 29, 2014 at 3:22:00 PM",,"December 29, 2014 at 3:26:37 PM",1881 CAMPUS DR,,Closed
2015-00000001,Fire Call,"January 01, 2015 at 11:54:00 AM","January 01, 2015 at 12:30:00 PM",,"January 01, 2015 at 12:32:14 PM",1915 MAPLE AVE,Engelhart Hall,Closed
2015-00000004,Burglary,"December 12, 2014 at 10:00:00 AM","January 03, 2015 at 5:00:00 PM",Burglary,"January 03, 2015 at 9:10:49 PM",2303 SHERIDAN RD,CCS,Closed
2015-00000005,Security Building,"January 04, 2015 at 12:09:00 AM","January 04, 2015 at 12:09:00 AM",,"January 04, 2015 at 12:21:51 AM",601 UNIVERSITY PL,Scott Hall,Closed
2015-00000008,Theft,"December 09, 2014 at 8:00:00 AM","January 04, 2015 at 3:30:00 PM",Theft $500 and Under,"January 04, 2015 at 3:33:53 PM",710 EMERSON ST,Alpha Delta Pi,Open
2015-00000009,Property Lost,"January 04, 2015 at 10:00:00 PM","January 04, 2015 at 10:45:00 PM",,"January 04, 2015 at 11:12:41 PM",2420 CAMPUS DR,Kemper Hall,Closed
2015-00000016,Fire Call,"January 05, 2015 at 6:27:00 PM","January 05, 2015 at 7:40:00 PM",,"January 05, 2015 at 7:23:07 PM",1915 MAPLE AVE,Engelhart Hall,Closed
2015-00000018,Hazardous condition,"January 05, 2015 at 9:40:00 PM","January 05, 2015 at 9:45:00 PM",,"January 05, 2015 at 9:45:03 PM",2400 SHERIDAN RD,Elder Hall,Closed
2015-00000019,Security Building,"January 05, 2015 at 10:35:00 AM","January 05, 2015 at 10:35:00 AM",,"January 05, 2015 at 10:35:06 PM",2220 CAMPUS DR,Cook Hall,Closed
2015-00000022,Public Service,"January 06, 2015 at 11:01:00 AM","January 06, 2015 at 11:20:00 AM",,"January 06, 2015 at 11:20:32 AM",2311 CAMPUS DR,Sports & Aquatics Center,Closed
2015-00000023,Burglary,"December 12, 2014 at 8:00:00 PM","January 06, 2015 at 8:00:00 PM",Burglary,"January 06, 2015 at 11:33:41 AM",584 LINCOLN ST,NU Residence II,Open
2015-00000026,Burglary,"December 13, 2014 at 5:00:00 AM","January 03, 2015 at 5:00:00 PM",Burglary from Motor Vehicle,"January 06, 2015 at 2:58:42 PM",1501 CENTRAL ST,Ryan Field,Open
2015-00000027,Public Service,"January 06, 2015 at 9:00:00 PM","January 07, 2015 at 12:05:00 AM",,"January 07, 2015 at 12:45:39 AM",2650 RIDGE AVE,,Closed
2015-00000028,Public Service,"January 07, 2015 at 5:25:00 AM","January 07, 2015 at 5:40:00 AM",,"January 07, 2015 at 5:26:19 AM",1835 HINMAN AVE,Hinman Dorm,Closed
2015-00000030,Public Service,"January 07, 2015 at 10:30:00 AM","January 07, 2015 at 11:10:00 AM",,"January 07, 2015 at 10:46:52 AM",2145 SHERIDAN RD,Technological Institute,Closed
2015-00000031,Service to Other Agency,"January 07, 2015 at 2:00:00 PM","January 07, 2015 at 2:00:00 PM",,"January 07, 2015 at 2:10:26 PM",2000 SHERIDAN RD,Program on Women,Closed
2015-00000034,Burglary,"December 11, 2014 at 7:00:00 PM","January 04, 2015 at 6:00:00 PM",Residential Burglary,"January 07, 2015 at 6:43:14 PM",2400 SHERIDAN RD,Elder Hall,Open
2015-00000035,Theft,"October 22, 2014 at 12:00:00 PM","December 13, 2014 at 12:00:00 PM",Theft $500 and Under,"January 07, 2015 at 9:46:05 PM",2400 SHERIDAN RD,Elder Hall,Open
2015-00000037,Drunkeness,"January 08, 2015 at 12:15:00 AM","January 08, 2015 at 12:40:00 AM",Illegal Consumption by Minor,"January 08, 2015 at 12:25:07 AM",2245 SHERIDAN RD,Sargent Hall,Closed
2015-00000038,Damage property,"November 27, 2014 at 2:00:00 PM","January 08, 2015 at 8:00:00 AM",Criminal Damage to Property,"January 08, 2015 at 8:28:14 AM",640 LINCOLN ST,,Closed
2015-00000039,Service to Other Agency,"January 08, 2015 at 8:48:00 AM","January 08, 2015 at 9:10:00 AM",,"January 08, 2015 at 9:11:18 AM",2145 SHERIDAN RD,Technological Institute,Closed
2015-00000040,Theft,"January 06, 2015 at 10:00:00 AM","January 07, 2015 at 1:00:00 PM","Theft of Lost Property
Credit Card Fraud","January 08, 2015 at 12:34:47 PM",2145 SHERIDAN RD,Technological Institute,Open
2015-00000042,Public Contact,"September 01, 2012 at 12:00:00 PM","December 01, 2012 at 12:00:00 PM",,"January 08, 2015 at 4:19:29 PM",2001 SHERIDAN RD,Jacobs Center,Closed
2015-00000043,Fire Call,"January 08, 2015 at 6:44:00 PM","January 08, 2015 at 6:44:00 PM",,"January 08, 2015 at 7:05:43 PM",601 UNIVERSITY PL,Scott Hall,Closed
2015-00000044,Theft,"January 07, 2015 at 12:40:00 PM","January 07, 2015 at 12:40:00 PM",Theft of Lost Property,"January 08, 2015 at 8:41:01 PM",1999 CAMPUS DR,Norris Center,Open
2015-00000045,Public Contact,"January 08, 2015 at 6:15:00 PM","January 09, 2015 at 12:48:00 AM",,"January 09, 2015 at 1:11:14 AM",1800 CAMPUS DR,,Closed
2015-00000046,Burglary,"December 09, 2014 at 12:00:00 PM","January 03, 2015 at 12:00:00 PM",Burglary,"January 09, 2015 at 8:36:23 PM",2332 CAMPUS DR,Slivka Hall,Open
2015-00000047,"Accident, personal injury","January 09, 2015 at 9:57:00 PM","January 09, 2015 at 10:10:00 PM",,"January 09, 2015 at 9:57:55 PM",1999 CAMPUS DR,Norris Center,Closed
2015-00000049,Security Building,"January 10, 2015 at 4:38:00 AM","January 10, 2015 at 4:48:00 AM",,"January 10, 2015 at 4:46:55 AM",1501 CENTRAL ST,Ryan Field,Closed
2015-00000053,Cannabis,"January 10, 2015 at 10:15:00 PM","January 10, 2015 at 10:20:00 PM",Possession of Cannabis 30 gm and Under,"January 10, 2015 at 10:40:43 PM",2245 SHERIDAN RD,Sargent Hall,Referred
2015-00000054,Fire Call,"January 11, 2015 at 1:32:00 AM","January 11, 2015 at 3:12:00 AM",,"January 11, 2015 at 1:32:24 AM",2251 SHERIDAN RD,Kappa Sigma,Closed
2015-00000058,Cannabis,"January 08, 2015 at 10:29:00 PM","January 08, 2015 at 11:00:00 PM",,"January 11, 2015 at 3:56:37 PM",1856 ORRINGTON AVE,NU Residence IV,Closed
2015-00000059,Cannabis,"January 11, 2015 at 5:09:00 PM","January 11, 2015 at 5:30:00 PM",,"January 11, 2015 at 5:25:15 PM",1820 CHICAGO AVE,Allison Hall,Closed
2015-00000060,Battery,"January 11, 2015 at 9:38:00 PM","January 12, 2015 at 2:06:00 AM",Battery,"January 11, 2015 at 10:37:52 PM",1927 ORRINGTON AVE,Foster/Walker,Referred
2015-00000065,Theft,"December 07, 2014 at 12:00:00 PM","January 10, 2015 at 2:00:00 AM",Theft $500 and Under,"January 13, 2015 at 1:51:35 PM",2303 SHERIDAN RD,CCS,Open
2015-00000066,Hit and Run,"January 13, 2015 at 10:00:00 AM","January 13, 2015 at 5:30:00 PM",,"January 13, 2015 at 4:31:22 PM",2145 SHERIDAN RD,Technological Institute,Closed
2015-00000068,"Accident, personal injury","January 13, 2015 at 7:35:00 PM","January 13, 2015 at 7:59:00 PM",,"January 13, 2015 at 8:00:09 PM",633 EMERSON ST,Student Health,Closed
2015-00000071,Public Contact,"January 13, 2015 at 11:25:00 PM","January 13, 2015 at 11:55:00 PM",,"January 13, 2015 at 11:44:06 PM",1861 SHERIDAN RD,West Fairchild,Closed
2015-00000073,Public Service,"January 14, 2015 at 9:08:00 AM","January 14, 2015 at 9:08:00 AM",,"January 14, 2015 at 9:22:05 AM",1927 ORRINGTON AVE,Foster/Walker,Closed
2015-00000074,Suspicious Circumstances,"January 14, 2015 at 4:00:00 PM","January 14, 2015 at 4:05:00 PM",,"January 14, 2015 at 3:53:37 PM",2220 CAMPUS DR,Cook Hall,Closed
2015-00000075,Suspicious Circumstances,"January 13, 2015 at 5:00:00 PM","January 14, 2015 at 8:00:00 AM",,"January 14, 2015 at 5:10:26 PM",SHERIDAN RD AND CHICAGO AVE,,Open
2015-00000076,Service to Other Agency,"January 14, 2015 at 10:27:00 PM","January 14, 2015 at 11:29:00 PM",Noise Prohibition (Loud Continued),"January 14, 2015 at 11:23:57 PM",711 EMERSON ST,,Closed
2015-00000078,Drunkeness,"January 15, 2015 at 12:41:00 AM","January 15, 2015 at 12:57:00 AM",Illegal Consumption by Minor,"January 15, 2015 at 12:41:09 AM",LINCOLN ST AND ORRINGTON AVE,,Referred
2015-00000079,Property Lost,"January 14, 2015 at 8:30:00 PM","January 15, 2015 at 9:00:00 AM",,"January 15, 2015 at 11:26:11 AM",2305 SHERIDAN RD,Bobb Hall,Closed
2015-00000080,Burglary,"January 15, 2015 at 9:20:00 AM","January 15, 2015 at 12:30:00 PM",Burglary,"January 15, 2015 at 11:54:10 AM",1860 CAMPUS DR,Crowe Hall,Open
2015-00000082,Service to Other Agency,"January 15, 2015 at 2:08:00 PM","January 15, 2015 at 4:33:00 PM",,"January 15, 2015 at 3:25:24 PM",NA,,Closed
2015-00000088,Public Contact,"January 16, 2015 at 12:46:00 AM","January 16, 2015 at 1:02:00 AM",Illegal Possession by Minor,"January 16, 2015 at 1:02:08 AM",1999 CAMPUS DR,Norris Center,Closed
2015-00000090,Damage property,"January 16, 2015 at 8:30:00 AM","January 16, 2015 at 9:15:00 AM",,"January 16, 2015 at 9:12:08 AM",1999 CAMPUS DR,Norris Center,Closed
2015-00000091,Public Service,"January 16, 2015 at 1:00:00 AM","January 16, 2015 at 10:18:00 AM",,"January 16, 2015 at 10:19:25 AM",2400 SHERIDAN RD,Elder Hall,Closed
2015-00000094,Public Contact,"January 16, 2015 at 1:30:00 PM","January 16, 2015 at 1:45:00 PM",,"January 16, 2015 at 1:53:16 PM",2220 CAMPUS DR,Cook Hall,Closed
2015-00000095,Lost & found prop,"January 15, 2015 at 12:00:00 PM","January 15, 2015 at 12:15:00 PM",,"January 16, 2015 at 3:07:44 PM",711 ELGIN RD,Music Administration,Closed
2015-00000096,Public Service,"January 16, 2015 at 4:30:00 PM","January 16, 2015 at 4:40:00 PM",,"January 16, 2015 at 4:41:35 PM",633 EMERSON ST,Student Health,Closed
2015-00000097,Service to Other Agency,"January 17, 2015 at 4:20:00 PM","January 17, 2015 at 4:23:00 PM",Theft Over $500,"January 17, 2015 at 4:52:18 PM",SIMPSON ST AND PRATT CT,,Closed
2015-00000098,Drunkeness,"January 18, 2015 at 2:15:00 AM","January 18, 2015 at 2:15:00 AM",Illegal Consumption by Minor,"January 18, 2015 at 2:25:28 AM",2400 SHERIDAN RD,Elder Hall,Referred
2015-00000099,Theft,"January 18, 2015 at 12:00:00 PM","January 18, 2015 at 1:00:00 PM",Theft Over $500,"January 18, 2015 at 4:41:20 PM",617 FOSTER ST,Blomquist Gym,Open
2015-00000101,Service to Other Agency,"January 19, 2015 at 2:57:00 AM","January 19, 2015 at 3:10:00 AM",Disorderly House (Keeping A) Noise Violation,"January 19, 2015 at 3:08:10 AM",2147 MAPLE AVE,,Closed
2015-00000107,Public Service,"January 20, 2015 at 12:55:00 PM","January 20, 2015 at 1:20:00 PM",,"January 20, 2015 at 12:59:26 PM",2145 SHERIDAN RD,Technological Institute,Closed
2015-00000108,Harassment,"January 19, 2015 at 7:00:00 PM","January 19, 2015 at 10:20:00 PM",Harassment by Telephone,"January 20, 2015 at 5:40:35 PM",SHERIDAN RD AND FOSTER ST,,Closed
2015-00000110,Property Lost,"October 21, 2014 at 12:00:00 AM","October 21, 2014 at 12:00:00 AM",,"January 21, 2015 at 9:16:43 AM",2220 CAMPUS DR,Cook Hall,Closed
2015-00000111,Larceny - theft,"January 20, 2015 at 2:40:00 PM","January 20, 2015 at 2:45:00 PM",Theft Over $500,"January 21, 2015 at 3:22:19 PM",1999 CAMPUS DR,Norris Center,Closed
2015-00000112,Sexual assault,"June 01, 2012 at 12:01:00 AM","September 01, 2012 at 11:59:00 PM",Criminal Sexual Assault,"January 21, 2015 at 4:30:00 PM",NA,,Closed
2015-00000113,Public Service,"January 21, 2015 at 4:47:00 PM","January 21, 2015 at 4:57:00 PM",,"January 21, 2015 at 4:49:20 PM",1865 SHERMAN AVE,Willard Hall,Closed
2015-00000114,Safety Hazard,"January 21, 2015 at 9:39:00 PM","January 21, 2015 at 10:00:00 PM",,"January 21, 2015 at 9:53:09 PM",2220 CAMPUS DR,Cook Hall,Closed
2015-00000116,Service to Other Agency,"January 22, 2015 at 7:50:00 AM","January 22, 2015 at 8:03:00 AM",,"January 22, 2015 at 7:54:04 AM",CENTRAL ST AND RIDGE AVE,,Closed
2015-00000117,Public Service,"January 22, 2015 at 8:53:00 AM","December 22, 2015 at 9:10:00 AM",,"January 22, 2015 at 9:08:07 AM",2145 SHERIDAN RD,Technological Institute,Closed
2015-00000118,Public Contact,"January 09, 2015 at 9:00:00 PM","January 13, 2015 at 12:00:00 PM",,"January 22, 2015 at 12:31:51 PM",2420 CAMPUS DR,Kemper Hall,Closed
2015-00000119,Hit and Run,"January 21, 2015 at 10:00:00 AM","January 21, 2015 at 10:00:00 PM",Hit and Run,"January 22, 2015 at 12:35:10 PM",2311 CAMPUS DR,Sports & Aquatics Center,Closed
2015-00000121,Suspicious Circumstances,"January 21, 2015 at 11:40:00 AM","January 22, 2015 at 9:00:00 AM",,"January 22, 2015 at 5:37:01 PM",2220 CAMPUS DR,Cook Hall,Open
2015-00000122,Burglary,"January 22, 2015 at 10:30:00 AM","January 22, 2015 at 6:00:00 PM",Burglary from Motor Vehicle,"January 22, 2015 at 6:12:12 PM",2601 ORRINGTON AVE,Wieboldt House,Open
2015-00000123,Burglary,"January 22, 2015 at 8:45:00 AM","January 22, 2015 at 6:23:00 PM",Burglary from Motor Vehicle,"January 22, 2015 at 6:23:49 PM",630 DARTMOUTH ST,International Office,Open
2015-00000124,Public Service,"January 22, 2015 at 9:50:00 PM","January 22, 2015 at 9:55:00 PM",,"January 22, 2015 at 10:14:35 PM",2324 CAMPUS DR,Ayers,Closed
2015-00000125,Theft,"January 22, 2015 at 1:50:00 PM","January 22, 2015 at 3:00:00 PM",Theft $500 and Under,"January 23, 2015 at 12:04:20 PM",2033 SHERIDAN RD,Lunt Hall,Open
2015-00000126,Public Contact,"January 23, 2015 at 11:58:00 AM","January 23, 2015 at 1:15:00 PM",,"January 23, 2015 at 12:44:35 PM",2001 SHERIDAN RD,Jacobs Center,Closed
2015-00000128,Drunkeness,"January 24, 2015 at 1:30:00 AM","January 24, 2015 at 1:44:00 AM",Illegal Consumption by Minor,"January 24, 2015 at 1:56:05 AM",717 UNIVERSITY PL,Delta Zeta,Referred
2015-00000129,Drunkeness,"January 25, 2015 at 2:07:00 AM","January 25, 2015 at 2:20:00 AM",Illegal Consumption by Minor,"January 25, 2015 at 2:10:20 AM",1927 ORRINGTON AVE,Foster/Walker,Referred
2015-00000130,Property Damage,"January 26, 2014 at 1:23:00 AM","January 26, 2014 at 1:23:00 AM",,"January 26, 2015 at 1:36:21 AM",2400 CAMPUS DR,,Closed
2015-00000131,Theft,"January 25, 2015 at 10:50:00 AM","January 25, 2015 at 12:00:00 PM",Theft $500 and Under,"January 26, 2015 at 1:23:42 PM",1870 SHERIDAN RD,Millar Chapel,Open
2015-00000134,Theft,"January 22, 2015 at 6:00:00 PM","January 22, 2015 at 7:00:00 PM",Theft $500 and Under,"January 26, 2015 at 7:31:47 PM",2305 SHERIDAN RD,Bobb Hall,Closed
2015-00000135,Security Building,"January 27, 2015 at 8:13:00 AM","January 27, 2015 at 8:25:00 AM",,"January 27, 2015 at 8:13:35 AM",2220 CAMPUS DR,Cook Hall,Closed
2015-00000136,Theft,"October 27, 2014 at 5:32:00 PM","January 18, 2015 at 9:00:00 AM",Library Theft,"January 27, 2015 at 11:41:53 AM",1970 CAMPUS DR,University Library,Open
2015-00000137,Theft,"January 26, 2015 at 8:30:00 PM","January 27, 2015 at 2:30:00 PM",Burglary,"January 27, 2015 at 2:59:04 PM",726 UNIVERSITY PL,Chapin Hall,Open
2015-00000138,Damage property,"January 23, 2015 at 4:15:00 PM","January 27, 2015 at 3:30:00 PM","Theft $500 and Under
Criminal Damage to Property","January 27, 2015 at 4:36:26 PM",2305 SHERIDAN RD,Bobb Hall,Open
2015-00000139,Theft,"January 24, 2015 at 6:00:00 PM","January 24, 2015 at 7:00:00 PM",Theft $500 and Under,"January 27, 2015 at 4:38:02 PM",1999 CAMPUS DR,Norris Center,Open
2015-00000140,Lost & found prop,"January 25, 2015 at 6:30:00 PM","January 27, 2015 at 5:18:00 PM",,"January 27, 2015 at 5:28:46 PM",2245 SHERIDAN RD,Sargent Hall,Closed
2015-00000143,Public Service,"January 28, 2015 at 9:15:00 AM","January 28, 2015 at 9:45:00 AM",,"January 28, 2015 at 9:38:19 AM",1865 SHERMAN AVE,Willard Hall,Closed
2015-00000145,Public Service,"January 28, 2015 at 3:00:00 PM","January 28, 2015 at 4:20:00 PM",,"January 28, 2015 at 3:30:56 PM",633 EMERSON ST,Student Health,Closed
2015-00000146,Theft,"January 28, 2015 at 2:00:00 PM","January 28, 2015 at 4:00:00 PM",Theft Over $500,"January 28, 2015 at 4:46:19 PM",40 ARTS CIRCLE DR,Block Museum,Closed
2015-00000147,Fire Call,"January 28, 2015 at 7:50:00 PM","January 28, 2015 at 7:58:00 PM",,"January 28, 2015 at 7:59:41 PM",2145 SHERIDAN RD,Technological Institute,Closed
2015-00000150,Service to Other Agency,"January 29, 2015 at 12:25:00 AM","January 29, 2015 at 12:46:00 AM",,"January 29, 2015 at 12:44:07 AM",800 CLINTON PL,,Closed
2015-00000151,Burglary,"January 28, 2015 at 10:45:00 PM","January 29, 2015 at 5:20:00 AM",Burglary from Motor Vehicle,"January 29, 2015 at 5:24:35 AM",NOYES ST AND SHERIDAN RD,,Open
2015-00000152,Suspicious Circumstances,"January 27, 2015 at 10:30:00 PM","January 27, 2015 at 11:20:00 PM",,"January 29, 2015 at 8:55:36 AM",2145 SHERIDAN RD,Technological Institute,Closed
2015-00000153,Harassment,"January 09, 2015 at 12:00:00 PM","January 23, 2015 at 1:00:00 PM",Harrassment through electronic communications,"January 29, 2015 at 2:58:49 PM",2303 SHERIDAN RD,CCS,Open
2015-00000154,Larceny - theft,"January 29, 2015 at 9:00:00 AM","January 29, 2015 at 3:15:00 PM",Theft $500 and Under,"January 29, 2015 at 3:17:07 PM",1870 CAMPUS DR,McCormick Tribune,Closed
2015-00000155,Suspicious Circumstances,"January 15, 2015 at 8:00:00 AM","January 29, 2015 at 4:00:00 PM",,"January 29, 2015 at 4:08:47 PM",2400 SHERIDAN RD,Elder Hall,Open
2015-00000157,Theft,"January 29, 2015 at 2:00:00 PM","January 29, 2015 at 4:30:00 PM",Theft $500 and Under,"January 29, 2015 at 4:35:12 PM",1870 CAMPUS DR,McCormick Tribune,Open
2015-00000158,Public Service,"January 29, 2015 at 5:01:00 PM","January 29, 2015 at 6:10:00 PM",,"January 29, 2015 at 5:01:58 PM",633 EMERSON ST,Student Health,Closed
2015-00000160,Security Building,"January 30, 2015 at 1:10:00 AM","January 30, 2015 at 1:41:00 AM",,"January 30, 2015 at 1:39:40 AM",2220 CAMPUS DR,Cook Hall,Closed
2015-00000161,Theft,"January 29, 2015 at 11:00:00 PM","January 30, 2015 at 2:36:00 AM",Theft $500 and Under,"January 30, 2015 at 2:53:44 AM",1900 CAMPUS DR,Center,Open
2015-00000162,Service to Other Agency,"January 30, 2015 at 3:20:00 AM","January 30, 2015 at 4:05:00 AM",Illegal Consumption by Minor,"January 30, 2015 at 3:47:57 AM",1501 SHERMAN AVE,,Referred
2015-00000164,Theft,"January 16, 2015 at 12:00:00 PM","January 30, 2015 at 2:00:00 PM",Theft $500 and Under,"January 30, 2015 at 2:06:46 PM",2245 SHERIDAN RD,Sargent Hall,Open
2015-00000165,Service to Other Agency,"January 01, 2015 at 12:00:00 PM","January 30, 2015 at 4:00:00 PM",,"January 30, 2015 at 4:01:07 PM",1630 CHICAGO AVE,,Closed
2015-00000167,Public Contact,"January 30, 2015 at 4:45:00 PM","January 30, 2015 at 5:00:00 PM",,"January 30, 2015 at 4:58:23 PM",1881 SHERIDAN RD,Harris Hall,Closed
2015-00000168,Service to Other Agency,"January 30, 2015 at 6:10:00 PM","January 30, 2015 at 6:17:00 PM",,"January 30, 2015 at 6:20:27 PM",2200 SHERMAN AVE,,Closed
2015-00000169,Public Service,"January 30, 2015 at 8:51:00 PM","January 30, 2015 at 10:10:00 PM",,"January 30, 2015 at 9:19:50 PM",2190 CAMPUS DR,Ryan Hall,Closed
2015-00000170,Drunkeness,"January 31, 2015 at 4:48:00 AM","January 31, 2015 at 4:48:00 AM",Illegal Consumption by Minor,"January 31, 2015 at 4:48:39 AM",2400 SHERIDAN RD,Elder Hall,Referred
2015-00000171,Public Service,"January 31, 2015 at 12:00:00 PM","January 31, 2015 at 12:25:00 PM",,"January 31, 2015 at 12:20:37 PM",2240 CAMPUS DR,Searle C/D,Closed
2015-00000175,Service to Other Agency,"January 31, 2015 at 11:50:00 PM","February 01, 2015 at 12:03:00 AM",Noise Prohibition (Loud Continued),"February 01, 2015 at 12:05:51 AM",700 SIMPSON ST,,Closed
2015-00000176,Suspicious Circumstances,"February 01, 2015 at 12:04:00 AM","February 01, 2015 at 12:32:00 AM",,"February 01, 2015 at 12:32:20 AM",2701 ASHLAND AVE,Anderson Hall,Closed
2015-00000177,Disorderly Conduct,"February 01, 2015 at 2:34:00 AM","February 01, 2015 at 2:34:00 AM",False Fire Alarm,"February 01, 2015 at 2:34:20 AM",1927 ORRINGTON AVE,Foster/Walker,Closed
2015-00000178,Drunkeness,"February 01, 2015 at 4:27:00 AM","February 01, 2015 at 4:27:00 AM",Illegal Consumption by Minor,"February 01, 2015 at 4:27:28 AM",1865 SHERMAN AVE,Willard Hall,Referred
2015-00000180,Public Service,"January 25, 2015 at 3:00:00 PM","January 25, 2015 at 3:40:00 PM",,"February 01, 2015 at 3:00:29 PM",1970 CAMPUS DR,University Library,Closed
2015-00000181,"Accident, personal injury","February 02, 2015 at 4:10:00 PM","February 02, 2015 at 4:15:00 PM",,"February 02, 2015 at 4:13:36 PM",1841 CAMPUS DR,,Closed
